Date,Time,Object Name,Object ID,Target Name,Target ID,Min Distance (km),Relative Speed (km/s),Object Since Epoch (days),Target Since Epoch (days),Collision Probability
2026-03-08,16:47:46.014,JILIN-1 GAOFEN 2D,49256,ARLINK-5906,55962,9.763249399484048,9.717319581375708,1.9095368650741875,1.8548061549663544,6.010739085838017e-54
2026-03-08,21:58:47.191,JILIN-1 GAOFEN 2D,49256,ARLINK-4104,53163,9.4131211404175,6.346606249065773,2.1255227038636804,2.5890250839293003,1.0498781168282575e-11
2026-03-10,04:16:23.039,JILIN-1 GAOFEN 2D,49256,ARLINK-3683,53167,4.161531355254552,7.749627482005351,3.387743170838803,3.9179589306004345,1.4581919821482401e-07
2026-03-10,11:39:38.926,JILIN-1 GAOFEN 2D,49256,S-SAR-8 (AMATERU-IV),60542,9.365115750940966,5.482484571835672,3.6955659347586334,4.177034834399819,7.478687728259737e-06
2026-03-10,13:52:15.414,JILIN-1 GAOFEN 2D,49256,ARLINK-4533,53406,8.242274795291893,10.61203937576129,3.787654913496226,3.988971993327141,8.72874263921128e-25
2026-03-10,17:47:48.796,JILIN-1 GAOFEN 2D,49256,ARLINK-3683,53167,4.164335972182008,7.961596027409196,3.9512357246130705,4.481451484374702,1.1131467404788927e-07
2026-03-10,21:10:22.564,JILIN-1 GAOFEN 2D,49256,ARLINK-4341,53052,8.287324008975343,7.3268262147972925,4.09190433844924,4.783075698185712,8.6996122399571e-18
2026-03-14,05:12:43.255,JILIN-1 GAOFEN 2D,49256,ARLINK-3884,52497,4.240077472118286,14.626671354751442,6.101241559255868,6.056345549412072,0.00012862581550958702
2026-03-14,08:22:12.298,JILIN-1 GAOFEN 2D,49256,ARLINK-5124,54011,3.3406495532465947,5.9367913145101445,6.232827700674534,6.560994300991297,4.208989420042901e-05
2026-03-14,10:46:37.854,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,8.786380167333022,6.137823297646199,6.333123489283025,6.661722649354488,4.6926789131769896e-05
2026-03-14,12:22:08.477,JILIN-1 GAOFEN 2D,49256,ARLINK-3812,52346,2.2715175333751865,6.152949179188588,6.3994501433335245,6.728049303404987,4.6862446245340796e-05
2026-03-14,16:06:28.093,JILIN-1 GAOFEN 2D,49256,ARLINK-6131,57107,5.560166672990954,8.774333660573808,6.555232738610357,6.637679558712989,4.173791330173208e-05
